_id,industries
hTLJR1Waz7zCLZQ9ic7UwA_0000,"[{""name"":""research"",""is_primary"":true}]"
S2nrJsX9Pqqni4yv3uEUIA_0000,"[{""name"":""insurance"",""is_primary"":true}]"
2ZupEZRE3SA9RLXPCTsJYw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
Hkgnh9x6mTj0MrRwW0OH8g_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
SPid2xHt-vsxd0MrRbmi3g_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
BoNIF-NknP6SjxdqF-Mm-Q_0000,"[{""name"":""luxury goods & jewelry"",""is_primary"":true}]"
oPAH6cmARLJ-axmIbGziNQ_0000,"[{""name"":""civic & social organization"",""is_primary"":true}]"
tGT2BldSswIDmrU9vPcKcA_0000,[]
5dP8RcIv1PW2EP6By2O6nw_0000,[]
zlO1RRg0jqxyGLVMTEMmgQ_0000,"[{""name"":""education management"",""is_primary"":true}]"
2lUAmsnmugEzwrULMxNWUA_0000,[]
6tWMTBGne6PohY3SYTYh6Q_0000,"[{""name"":""accounting"",""is_primary"":true}]"
0eij2q5cB30URCYopCGwEQ_0000,[]
EM4UIwuIR0XoNLF3GcHqKg_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
CGYPljXYCRIOgnTY4beoqg_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
W1rm4V8D-hPRyyht4hbmTg_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
MSEczxVIvr5dUbzqdA6cuw_0000,"[{""name"":""research"",""is_primary"":true}]"
6JIVWLTksbKjtbpZkb3jJQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
SKAdhtwV3MmiOLRsckSTqA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
IVHj-2UZGgtoz3J1YNtLpQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
b9eyE8AExIVa-IeoDJv4Fw_0000,"[{""name"":""fund-raising"",""is_primary"":true}]"
4OAWdx3dkWfSDDpiYr0KaA_0000,[]
AOWl7jcIW4Y86kBEkxrq-A_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
JrmS4grOHw2MHamW2CSGKg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
4QY5H6WShywHBTNEwDiJ7g_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
I1-qWDNzobk0Cihqb1wf5Q_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
Q8mBi0ST71weXKFMLMGh-Q_0000,"[{""name"":""environmental services"",""is_primary"":true}]"
lidbLoZBNL74NYwGaBWCpA_0000,"[{""name"":""aviation & aerospace"",""is_primary"":true}]"
CKjifawCFYFkTqyD2zMRkA_0000,"[{""name"":""automotive"",""is_primary"":true}]"
mjw-bq57BLPD3k7rJpwKwg_0000,"[{""name"":""broadcast media"",""is_primary"":true}]"
omAvU7V0v3zg2EswJfjtdg_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
Qmru2mc7FBHhz8F-u3fQ8w_0000,"[{""name"":""medical devices"",""is_primary"":true}]"
5mmwgbmdlV1nfEzAWUh0-Q_0000,"[{""name"":""publishing"",""is_primary"":true}]"
bgcKvWiGOp8BCoRGd9LslA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
MrfFMTFqkJpJzvx-kYMeBA_0000,"[{""name"":""real estate"",""is_primary"":true}]"
fuMaVykDqPixaqkv3Z3Y7Q_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
ph2pBX65Q4I3DiFu0DLhUQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
GKUU058SsaJm2LyiFg5UEg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
7Cmhvs5NYyVuOPYOxiuz9w_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
YY4wj2TxXkmMnN18H2BecA_0000,"[{""name"":""alternative medicine"",""is_primary"":true}]"
4wuvJsmU1pYayMrfzBhztQ_0000,"[{""name"":""computer software"",""is_primary"":true}]"
wz7FXYkkkGsPQopZfoGxBQ_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
KaspTPKPRB1LPuK8qjaEEQ_0000,[]
I1tX0KifbyeYt14PVzHDDw_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
wiIBuTRNQy4xv6Zf9vuiQg_0000,"[{""name"":""alternative dispute resolution"",""is_primary"":true}]"
1TABUUie2Ab1nNs2Ay227w_0000,"[{""name"":""sports"",""is_primary"":true}]"
vyE2jTgtX70PahFwTeNC1A_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
OBgZb6RHOmgQfk-8zgb3Gw_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
3uSH7-XmOfT3zqq01iQsOQ_0000,[]
g1a-0YTB3-yAKCCI6ow5TQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
mQ-GFRkMRwQDWZ8cv9dUHw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
15BWXa8GBf-VaMYDpOOlfA_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
zJN9fdSBhxS8tVyKkwAx-A_0000,"[{""name"":""computer networking"",""is_primary"":true}]"
Zd6jA7pRye8GIZjX1kOfHg_0000,"[{""name"":""insurance"",""is_primary"":true}]"
FOMz8ZpvrOThi6h271kFKQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
blL4FD5kA0d1c6Ovz2cDsQ_0000,"[{""name"":""legal services"",""is_primary"":true}]"
rbuaTwMCeKP9PRtiSnFtpg_0000,"[{""name"":""transportation/trucking/railroad"",""is_primary"":true}]"
O81pCmF1AeUuPosMjbjJxg_0000,"[{""name"":""banking"",""is_primary"":true}]"
0IX-RSTY4PMDiwWTrj0hZw_0000,[]
GHSeP3XLbi4cdDJDV4F1SA_0000,"[{""name"":""restaurants"",""is_primary"":true}]"
6DgBiIXwSZ5HSvev-7jWkA_0000,"[{""name"":""commercial real estate"",""is_primary"":true}]"
dpbDJzS3RSNXelGO0JB0EQ_0000,"[{""name"":""performing arts"",""is_primary"":true}]"
6MeHuM5XXV0kfuAa-cF0Cg_0000,"[{""name"":""government administration"",""is_primary"":true}]"
699mdDyPA7Oy27AJ1qcSGg_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
8IzrwgptODRdy4DG6B5Iqw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
yhBOs2BDDWNHaXh2uXGohA_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
5w2WhOmQFofxb5pEnSiJRQ_0000,"[{""name"":""computer software"",""is_primary"":true}]"
qwAyAq9kmPkBkt-0wb9wng_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
DP-zaWsthzu7bwAEVnslJg_0000,"[{""name"":""cosmetics"",""is_primary"":true}]"
JPRjz5G49A25sDgg5-QbeQ_0000,[]
zH3hJ85h8UB0fenkhBJs3Q_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
dsWfb5UZXVmJvT9yilxitw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
5r09EFNzY2TlTBlUjeMpkA_0000,"[{""name"":""design"",""is_primary"":true}]"
G943tXynq8ydcbx8z2B82w_0000,[]
GBH9A1J-SJ1ytegQdKyl-w_0000,"[{""name"":""banking"",""is_primary"":true}]"
edO6szwfOoL1apbLB3r4vA_0000,"[{""name"":""higher education"",""is_primary"":true}]"
ZBwqdqSMrxHp0YdGyk28FQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
cNhp4b3m3RdDzgXdmG1J9g_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
dodOMChasSclyeiDYS9Qbg_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
D0KkSuKHl15Irnh5vzNEHA_0000,"[{""name"":""biotechnology"",""is_primary"":true}]"
gqhmLjxrXOkmQRNVWjnCDw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
Sap0dB4eTIs7Jp9T5578Pw_0000,[]
QEqDQPvS8hEnMbVqzOgSYw_0000,"[{""name"":""fine art"",""is_primary"":true}]"
8aHI768Kfm2B6dIASTj2zA_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
AEcmAzC-eyvatQooj17xHw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
1rm1z70BpeiPYRi85M125A_0000,"[{""name"":""higher education"",""is_primary"":true}]"
K-ogFBk9YIqHp7dQRpZZBg_0000,[]
D-qQgw4tx3ajU4W3GVt2zQ_0000,[]
Ob71mZxKjlcIgt1uSXELlA_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
99TWK7pOpmCFEE-YB-oEAA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
MbOs3KVE9RHxTUO5R4t61g_0000,"[{""name"":""automotive"",""is_primary"":true}]"
UoDWJBIuBQ7A9bGpCsZZ8A_0000,"[{""name"":""business supplies and equipment"",""is_primary"":true}]"
pInpO5xq8Ga74mOd-BEWuA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
WtiZSvYdhYFU8nEYqyXDBQ_0000,[]
5jUe3VwefItvIByKdfN3wA_0000,"[{""name"":""renewables & environment"",""is_primary"":true}]"
miF7iQg3IbhMJ7ZuDkfgdg_0000,"[{""name"":""commercial real estate"",""is_primary"":true}]"
AWqV2qZ2jYj1mi3nSY8GzA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
LuurBTKH5LxiwmIvxiXUNQ_0000,"[{""name"":""computer hardware"",""is_primary"":true}]"
uBZfsQ8fF7eof1C2D0PSkw_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
hB21GdbGpLzTYC5KoTFx-Q_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
'-9PcsBhSk8Nnf4mYBSDyfw_0000,[]
Ll9GJefEjfcxY9ZPx7ILCw_0000,"[{""name"":""higher education"",""is_primary"":true}]"
kDs-oY5u7OxB4qin86yvAg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
Wx1w1HD0lP7OgS4eamBRjg_0000,[]
vPMbATPB9tFCJQzrEgZvuw_0000,"[{""name"":""biotechnology"",""is_primary"":true}]"
5bwzd0gZBDTt9yzxwdg5dA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
YMiPTj6bZPceerVOGBKCKg_0000,"[{""name"":""law practice"",""is_primary"":true}]"
14skwYobujYIBdEtrXUXMw_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
5BfXB-d-CbgyhKrq6-HYtQ_0000,[]
'-SXscKs1nlTa197BZUWI3g_0000,"[{""name"":""investment management"",""is_primary"":true}]"
Kw3Q9rxV5dweKf6pN3N79w_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
Q4rHkMuREYYyQeQ24HW2Zg_0000,"[{""name"":""plastics"",""is_primary"":true}]"
xT5qEfDoyorpHKWFVg3G4w_0000,"[{""name"":""graphic design"",""is_primary"":true}]"
Mb6XeJLeedNONDRBdibi3w_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
sV-c9QRZqkEsQtT6iFaCGg_0000,"[{""name"":""government administration"",""is_primary"":true}]"
eVJGF1ykiFIQUFn5Ug1RuA_0000,"[{""name"":""insurance"",""is_primary"":true}]"
vXmuWSbgoHNqkGBiEetN5w_0000,"[{""name"":""retail"",""is_primary"":true}]"
EMJZBDhfwoSBV1AiGZaufg_0000,"[{""name"":""internet"",""is_primary"":true}]"
9QWDI2yKQzFv9PxIU2piSQ_0000,"[{""name"":""military"",""is_primary"":true}]"
BeyzrpSh7ReyjObBpNItCA_0000,[]
lenERBzpCiI0g9kyL8ubJw_0000,"[{""name"":""banking"",""is_primary"":true}]"
2xZKFMjsUxPPee3ydb2BtQ_0000,"[{""name"":""internet"",""is_primary"":true}]"
COjPEIr9rzQDfH8Ujuf58w_0000,"[{""name"":""events services"",""is_primary"":true}]"
qCIjvk1ykCDHyeg8G4ZuGQ_0000,"[{""name"":""internet"",""is_primary"":true}]"
T6l272dnqMfBMenrzq2z4A_0000,"[{""name"":""investment banking"",""is_primary"":true}]"
MrYUXEBe-bxAloW8BCpZDA_0000,"[{""name"":""writing and editing"",""is_primary"":true}]"
aNmlE3qzgoh6ABCwIc-bgA_0000,"[{""name"":""higher education"",""is_primary"":true}]"
UzvArtS0jbHCgFk-nAbs7A_0000,[]
HGBjL0EEgIV0g7PWaR82mQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
3ZlOBF-OKRujOhZS4dNPAA_0000,"[{""name"":""writing and editing"",""is_primary"":true}]"
Ah0CHh5gpNLc76kv2ZvZMw_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
Eab8NY3znBJ3jp536qInqQ_0000,[]
sxBBD4K-p74L5OmWsFoNUQ_0000,"[{""name"":""government administration"",""is_primary"":true}]"
VBvc3Vmoa4WmjFdZeqmXiQ_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
'-gzzvk6dNBUaf5Zuct1tgQ_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
BwBGy-0bTRmbiwkPZqJIOg_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
jXtwa0F-14kPwWMHL-3BPQ_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
XeSYAwuGWdRNDbJw6mgaPw_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
36BLqoh5SaecyoKEVmDjRQ_0000,"[{""name"":""chemicals"",""is_primary"":true}]"
XNQsibAmgNi72mLC4pw-HA_0000,"[{""name"":""civic & social organization"",""is_primary"":true}]"
4BruUzcCUSEDx7ilAvjZ5w_0000,"[{""name"":""printing"",""is_primary"":true}]"
8XDbrvarQeqQpFQermB9mw_0000,[]
BxMRXZNwNx9UUlJJahkyWA_0000,"[{""name"":""retail"",""is_primary"":true}]"
oJ9OGvb9eDPSJTJna1Pddg_0000,"[{""name"":""computer & network security"",""is_primary"":true}]"
IeYsEMUwdKjdyWvkeUGIBQ_0000,"[{""name"":""retail"",""is_primary"":true}]"
1Lt0Sjsnw9ovaPDh6SKuLg_0000,"[{""name"":""banking"",""is_primary"":true}]"
NaME6D3fKsIDjvi8Pjzvng_0000,"[{""name"":""staffing and recruiting"",""is_primary"":true}]"
3OP9EFfSLaxsuDTkQNKUZA_0000,[]
Ku5W6WWVm5gj995Dne5f0w_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
M7dsOSVlgm-4rj8F6DNLyw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
uy8yYELk1NFa6l1tlCBfSw_0000,"[{""name"":""environmental services"",""is_primary"":true}]"
zccO6YmPdJ3UutJUMjjT7A_0000,"[{""name"":""financial services"",""is_primary"":true}]"
CIs9SFkqREQYGpDi0gvT3w_0000,[]
oFRpCMnveR1uVBZFTz0J1w_0000,"[{""name"":""arts and crafts"",""is_primary"":true}]"
SvmIJV6Jv4hjacN9FwbBBQ_0000,[]
sfT3khFdWbF4g88VemguTQ_0000,[]
0w0yQWRZqQJfniWiLRYVYQ_0000,[]
e0-ozsl3tANqZkiXvOmQaQ_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
GCF-Y-tBhSzWUDiD77rm5A_0000,"[{""name"":""venture capital & private equity"",""is_primary"":true}]"
Bj7gYihORwVVfcpYC56J6g_0000,[]
JXn8m7oy3AHD2BkiVwQQqQ_0000,"[{""name"":""education management"",""is_primary"":true}]"
rbmaDtzwnBpv9EB71Sr1hQ_0000,"[{""name"":""human resources"",""is_primary"":true}]"
'-5wFnGNsJArVh77ruOtr6w_0000,[]
ziXDEaqOAUqB4I52VIkIAw_0000,"[{""name"":""health, wellness and fitness"",""is_primary"":true}]"
YaETa5jD983B--6Y18UGww_0000,"[{""name"":""performing arts"",""is_primary"":true}]"
FBPMVqf1yNRm4ve9Cv9X0g_0000,"[{""name"":""computer software"",""is_primary"":true}]"
jtcH7qRX9S0YGpP4TWQfYQ_0000,"[{""name"":""publishing"",""is_primary"":true}]"
8pYSA2qsl6t6M9MEY6EezQ_0000,"[{""name"":""airlines/aviation"",""is_primary"":true}]"
eGSbj2VbvE7I10B0ul39sQ_0000,"[{""name"":""civil engineering"",""is_primary"":true}]"
BtQUC9TZADZqAfNJyfEZiw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
GQVoDLdznq3J-OnQ7nKoYg_0000,[]
LiH9YHj-Vqmiv1FCbBuaBA_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
4JbUjS2wgaMeCb786lfTag_0000,"[{""name"":""construction"",""is_primary"":true}]"
9wlzmFmA950r49oXexw7Bg_0000,[]
HDvzSk4H0ZNnz2aMxyJM8w_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
6XGPLM6EBQkrSj8ljefhgg_0000,"[{""name"":""human resources"",""is_primary"":true}]"
HjIDcjBFoRIa4GuBSDLv7g_0000,"[{""name"":""construction"",""is_primary"":true}]"
PpTsSWpYEjfS2vMS7JhifQ_0000,"[{""name"":""printing"",""is_primary"":true}]"
KFgS6cpQE1K4JZDpI3Wmzw_0000,"[{""name"":""insurance"",""is_primary"":true}]"
tvzBdYi08gHD9JAmXvhsoA_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
4Vnm37VPNNPfO-CBUUMYNQ_0000,"[{""name"":""internet"",""is_primary"":true}]"
'-sq7DXMbWrrlqeyqgr-Piw_0000,"[{""name"":""mechanical or industrial engineering"",""is_primary"":true}]"
Qy2abLjbRhVGy7GdJ9ECbw_0000,"[{""name"":""food production"",""is_primary"":true}]"
mXHgCAiAG1laUmtunaFidQ_0000,"[{""name"":""pharmaceuticals"",""is_primary"":true}]"
mwgsXMBsphvL8r28QXcGBg_0000,"[{""name"":""medical devices"",""is_primary"":true}]"
gPnByxDneC1o5XsBdQekTw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
VNevUJpQcH9Ovb9fKGm-7w_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
aRvs-10BSPuqVky6hkNKOw_0000,"[{""name"":""logistics and supply chain"",""is_primary"":true}]"
FUjvPJNTGVRNXCIoiC4Leg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
UO-yfAwXda8wVXZGfqKCTQ_0000,"[{""name"":""real estate"",""is_primary"":true}]"
vIYok-1EFy5ALfFi4GLkVA_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
w1hXgUmvdbeFkk7U2PMfNg_0000,"[{""name"":""luxury goods & jewelry"",""is_primary"":true}]"
1KjUnULWB34SI6dGN7KbIg_0000,"[{""name"":""higher education"",""is_primary"":true}]"
aTGZuVcA6wHT44j3EPB5VA_0000,"[{""name"":""hospitality"",""is_primary"":true}]"
OpzZDHPGBFtws99N98BWPQ_0000,"[{""name"":""consumer goods"",""is_primary"":true}]"
UBGFaMlvzjU2YvfPqJpCOg_0000,"[{""name"":""accounting"",""is_primary"":true}]"
3j7hFuKosF6hHHJLwjARBQ_0000,[]
8EiNvJBEaR85v6ktrNWMMw_0000,"[{""name"":""airlines/aviation"",""is_primary"":true}]"
YBxUNdk52JQuInRrFlRkRg_0000,"[{""name"":""fund-raising"",""is_primary"":true}]"
AIVJkk-mBq20fhI0idJGeA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
'-AkMbQaUZXbpZLyHorwScw_0000,"[{""name"":""publishing"",""is_primary"":true}]"
Hdq3SDXdxftpU-SheAvZ-A_0000,"[{""name"":""internet"",""is_primary"":true}]"
EuHWATsaJjvt3u-E2IEfSg_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
8-lTtshmeaeyaeENqLDYJw_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
SufxOQBG9zpAXRPpju8Ncg_0000,"[{""name"":""retail"",""is_primary"":true}]"
6fhEXGBdE6KrcNOhbbVb9g_0000,"[{""name"":""real estate"",""is_primary"":true}]"
ZHTiZLlVZMOSxzVtz7kDmg_0000,"[{""name"":""hospitality"",""is_primary"":true}]"
yCEtYlVI-htEWwSRmLwwYQ_0000,"[{""name"":""financial services"",""is_primary"":true}]"
fX32i4bkYBYoNbPJTq1uAA_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
wCMMcpBCglzSGHqDBdy9YQ_0000,"[{""name"":""retail"",""is_primary"":true}]"
DuamHbprxX7dN6bqaWimaw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
'-6Ouxlx2p3rGW6y-Suc9og_0000,"[{""name"":""design"",""is_primary"":true}]"
26wW74gpAFFUF4YRRcH0OQ_0000,"[{""name"":""logistics and supply chain"",""is_primary"":true}]"
7fWmH9Sc96R179DkgERCxQ_0000,[]
ixo6cwJTp4v6RgnbSrdSsQ_0000,"[{""name"":""market research"",""is_primary"":true}]"
9qrkkN-Ticze9BcUCGIOYA_0000,"[{""name"":""human resources"",""is_primary"":true}]"
rPAB298TvnH-VJ34ludKvQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
JQyHapq7KKCB8Ba0vFmIPA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
BThuOI0jDGoaHhtiCDJKoA_0000,"[{""name"":""medical devices"",""is_primary"":true}]"
'-dCH3lrcKD64skkT8KBmfw_0000,"[{""name"":""financial services"",""is_primary"":true}]"
ucX7bLfX95DBmKTl6LaMog_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
F9SehlZDDCylnqDvzTUpZA_0000,[]
nJ8KB8htSotFXdTQhODu0g_0000,"[{""name"":""international affairs"",""is_primary"":true}]"
ZM1w2kNZVJLZZmNzrFC5nw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
QqMkAya6plUJGgWOkjwH4w_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
Ef9ky3ajcDBi1Wvwhpermw_0000,[]
izgiJLy8QkWg54OfzKrl9g_0000,"[{""name"":""design"",""is_primary"":true}]"
clsbEvfO12jDuP4XQYyjnw_0000,[]
pywfBBzzuHlGCLssBtemtA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
68UPM94L4fw4tqWKHJ-aqA_0000,"[{""name"":""publishing"",""is_primary"":true}]"
CwLljyYTgpFrU14AiFsN7g_0000,"[{""name"":""architecture & planning"",""is_primary"":true}]"
1gV4ZJOhdGSUmbQdUhB2nQ_0000,[]
ByCE78BxLE3L59BKXfO5BQ_0000,[]
k0b58lscvQtjHMGUWU-hGg_0000,"[{""name"":""real estate"",""is_primary"":true}]"
TpBoasm8SviQ-Fr0zfhfQg_0000,"[{""name"":""research"",""is_primary"":true}]"
WBEaOL5STWv1U4atUk8XzA_0000,[]
HpexHxdwE84ZIEiegpB61g_0000,"[{""name"":""facilities services"",""is_primary"":true}]"
AXxI2UFLtdB9sT78vd9fVA_0000,[]
lzIIo8bBgefI0UBexcVaQA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
Cmswxt8DOB8sl9Zk-ebdIw_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
ii-dXqdIww3Mik3tRMezLQ_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
WB8ITTlVuzrGVMeTT5dOFQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
tLdNGlRRtoNLEqsD8wuYFw_0000,"[{""name"":""construction"",""is_primary"":true}]"
SIvlws6ohnMYrZbaiyhjSA_0000,"[{""name"":""computer software"",""is_primary"":true}]"
jFTodRXCA-Sp9IaE6o6-aQ_0000,"[{""name"":""restaurants"",""is_primary"":true}]"
OUS4DS1kvT5Zreo3DePXkw_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
Nlbt3siODCZJXWmAmnZ1DQ_0000,"[{""name"":""entertainment"",""is_primary"":true}]"
bJuED2pOtABYfBFX6xIh1A_0000,"[{""name"":""primary/secondary education"",""is_primary"":true}]"
XiFNQ03d4WuqQLiKIs2Zdw_0000,"[{""name"":""e-learning"",""is_primary"":true}]"
dsrVaPCB3w9GT6X336oLOQ_0000,[]
71znFt2AsKBA7YtUHa6bJQ_0000,"[{""name"":""electrical/electronic manufacturing"",""is_primary"":true}]"
zgcIP0kVEfap8IMmTzRXxw_0000,"[{""name"":""wireless"",""is_primary"":true}]"
9bjd8KCKinSfwDGGNn2QXQ_0000,"[{""name"":""apparel & fashion"",""is_primary"":true}]"
JkJgHIzAQZfZ3BYjveBsRQ_0000,[]
21K8KP-BTIQL7-PBjcJpgg_0000,[]
VvjnT3O5mXslY3mEKZvAnw_0000,[]
r1ryuat3eBNziCfxdMXFGA_0000,"[{""name"":""law practice"",""is_primary"":true}]"
ifVCGUDJvzeVZFmXiWpuig_0000,"[{""name"":""management consulting"",""is_primary"":true}]"
SYbN3kU7ygEYhy81JwqEog_0000,"[{""name"":""non-profit organization management"",""is_primary"":true}]"
DADwBpSQ6MIPHGUzXsNQPg_0002,"[{""name"":""financial services"",""is_primary"":true}]"
T1uX5-98UcFE5Wg31OvIrg_0000,"[{""name"":""oil & energy"",""is_primary"":true}]"
iGGOq5MAMn395BAQYYtRBQ_0000,"[{""name"":""law practice"",""is_primary"":true}]"
WHBNR1yWnrgPVP9qjhIuEQ_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
80Ftwto4WOa4uyk1QtmB5Q_0000,"[{""name"":""retail"",""is_primary"":true}]"
Tx7keOCtFpKtUlKSRwRHmA_0000,"[{""name"":""real estate"",""is_primary"":true}]"
GcC9a9K1a6EeBo5MwPJUqw_0000,[]
YIH2zPxE2JJ-0d1KACUzEQ_0000,"[{""name"":""hospital & health care"",""is_primary"":true}]"
GaDbCAaTuvHz-J0NVvxWlA_0000,"[{""name"":""information technology and services"",""is_primary"":true}]"
xfXJIugRJ59fU72x5AcIaw_0000,"[{""name"":""design"",""is_primary"":true}]"
fr3YQ76z4D613jfXy99OBQ_0000,"[{""name"":""mental health care"",""is_primary"":true}]"
Ts-4b8ZGq6rUy8sqXH2yjg_0000,[]
pnBBmmdc4Q-oStAhxcirBA_0000,"[{""name"":""financial services"",""is_primary"":true}]"
oLY6eEk0Vd9qptzbznbSTg_0000,"[{""name"":""venture capital & private equity"",""is_primary"":true}]"
Irhb2L5jfZMeqvjYArLS-g_0000,"[{""name"":""medical practice"",""is_primary"":true}]"
wB2BKYpA1RnUXrmNTfcIZQ_0000,"[{""name"":""retail"",""is_primary"":true}]"
zDYPTsQpQsUD3ceq-iV-qw_0000,"[{""name"":""public relations and communications"",""is_primary"":true}]"
gXhrVKmFebUzxcpJ6167jg_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
8ahEcs3pprpcdtm33BCPyw_0000,"[{""name"":""marketing and advertising"",""is_primary"":true}]"
c2F1Bg-SeR72uoD1gz5Xhg_0000,"[{""name"":""retail"",""is_primary"":true}]"
B7M3PxGsuA6cQxT0-hwDUw_0000,"[{""name"":""publishing"",""is_primary"":true}]"
oWDFrUbn99zwWxaR7Ag4Dg_0000,"[{""name"":""financial services"",""is_primary"":true}]"
fVRxb6NolvQXQQz82cIRFA_0000,"[{""name"":""telecommunications"",""is_primary"":true}]"
k1t37roJCZAY8aKIjmiYLg_0000,"[{""name"":""maritime"",""is_primary"":true}]"
0Dh4ABCBFanIo0ZTlfdzEQ_0000,[]
szUOWi5l2YnB7GpP1dwKSQ_0000,[]
DHm8nsQRmidk36EsvBs4AQ_0000,[]
AO0zLlyI2WjpMeknSFTALw_0000,[]
igZBotfYPmk0zKmyPkdr8w_0000,"[{""name"":""real estate"",""is_primary"":true}]"
RYrH9q3yXIdkFZCf5iO6hw_0000,"[{""name"":""hospitality"",""is_primary"":true}]"
2-EiKIaCH4WWWqjcmM9GVg_0000,[]
hE4rJETABmkTg0bBGzUbaw_0000,"[{""name"":""education management"",""is_primary"":true}]"
BNlkEC1rmQJtVOzBRF9fSQ_0000,"[{""name"":""publishing"",""is_primary"":true}]"
